NN_0,NN_1,NN_2,NN_3,NN_4,Logit_0,Logit_1,Logit_2,Logit_3,Logit_4,Xgboost_0,Xgboost_1,Xgboost_2,Xgboost_3,Xgboost_4,SVM_0,SVM_1,SVM_2,SVM_3,SVM_4,RF_0,RF_1,RF_2,RF_3,RF_4,NN,Logistic Regression,Xgboost,SVM,RF,Actual
0.50119495,0.3573925,0.06920265,0.028719949,0.04348994,0.2484946037804771,0.388258814574659,0.13558034884327352,0.002166386539751338,0.22549984626183897,0.3350646,0.0139418235,0.009532392,0.00015598786,0.64130527,4.272185485850467,3.27150323813197,1.0119889753003903,-0.30257887930276495,2.16316487950826,0.2045325705059579,0.33530603243078533,0.11379544931256529,0.009777030913482265,0.3365889168372091,0,1,0,0,4,0
0.36508477,0.2597046,0.05542324,0.286073,0.033714436,0.21956486641257508,0.24075020307889655,0.06600516716525459,0.15120320381633956,0.32247655952693416,0.008606824,0.0016602004,0.0013984657,0.09092497,0.8974095,2.1411952958886955,4.218874749560187,2.0274241499378842,1.9215219607266845,-0.236118772953863,0.16134078232973617,0.11695126891243014,0.0822831520497687,0.37204081682202284,0.2673839798860421,0,1,1,1,3,4
0.42802662,0.00041998542,0.22466435,0.0029772809,0.34391186,0.17139186169742443,0.43175800335004605,0.1020288047521411,0.011481976426663263,0.2833393537737252,0.34486184,0.004693405,0.00187795,0.0002515774,0.64831525,4.27860063353936,3.270477357650251,1.1057985097061032,-0.30432110845100874,2.128972151388557,0.21186244960954626,0.239027010840685,0.07460836908438608,0.023655480527464547,0.4508466899379181,0,0,2,0,4,0
0.4051194,0.45997852,0.08207555,0.014557316,0.038269214,0.15995205770147758,0.014520837357596357,0.049540339486792706,0.6274163777389636,0.14857038771516975,0.007930256,0.0021911408,0.010763086,0.9788316,0.00028392716,3.2081919385819258,0.7764981788968226,-0.26861753434266844,4.261593241974385,2.1556144530449357,0.055847105692457114,0.08624021175647421,0.05026909685647927,0.7115339373407218,0.0961096483538675,1,1,0,1,3,3
0.123501815,1.5410318e-05,0.13008997,0.00070176856,0.745691,0.4018489704483907,0.2980328288928681,0.09352187214596458,0.004647948565164141,0.20194837994761253,0.008360711,0.00043210472,0.061662182,5.3324817e-05,0.92949164,4.287385248665065,3.186863527944845,0.968346211275227,-0.29880466645021364,2.1837487200921246,0.18880722366633332,0.1208137568962277,0.13141832579928273,0.01654101054438085,0.5424196830937753,4,0,0,0,4,4
0.41025588,0.06618725,0.37023327,0.005311348,0.1480123,0.3319897211388377,0.34118903539347506,0.12502528135594432,0.0005232083927492213,0.2012727537189938,0.010034465,0.001837751,0.077645816,9.4298965e-05,0.9103877,4.2744048375251635,3.1552407794019035,0.8853779084150019,-0.29109210857990975,2.2178734654871315,0.1696956474644775,0.12953149710483805,0.11998549042323453,0.014046147557319906,0.5667412174501302,0,4,1,2,4,4
0.06534683,0.016267521,0.011220927,0.59351754,0.31364718,0.13522871104781617,0.2736949611113403,0.11917017314690967,0.21284510923181466,0.2590610454621193,0.2519744,0.20233016,0.2655062,0.27738982,0.0027994143,0.9785885071771498,4.238371165847096,3.1565952619152675,1.8544114130930818,-0.23949202443962775,0.1548843270047194,0.12807481733792245,0.09837438605329421,0.4440928976996933,0.1745735719043706,3,3,3,3,3,2
0.002375257,0.7713086,8.6253e-06,1.7190983e-06,0.2263058,0.46653626885876737,0.2193670853390296,0.11148577030683568,0.0012575708312818877,0.20135330466408546,0.08195265,0.0023143885,0.0028501938,0.00012812002,0.91275465,4.288640349007038,2.120227050737827,3.2053197071448825,-0.2980379375328167,0.9486163813551199,0.3238367518646069,0.14759462326770462,0.11415359845554991,0.00026595744680851064,0.4141490689653301,1,0,1,4,4,4
0.004456082,0.8192016,1.3242351e-05,4.904032e-06,0.1763242,0.18357592917529467,0.4285552842802546,0.16898455953105734,0.0006222723033314619,0.21826195471006202,0.40459242,0.4708789,0.120000176,0.001487984,0.0030404937,3.2711443668657028,4.289798840460705,1.1798776710430057,-0.3135604164585934,2.2619423590404675,0.3439432489872113,0.24975366550205297,0.20098762063582115,0.012087707761871926,0.19322775711304252,1,1,1,4,0,0
0.0038850992,0.44313082,0.0026732264,8.271522e-06,0.5503025,0.18002422839704812,0.3737634973297621,0.18894029234526974,0.0004241348726577233,0.25684784705526237,0.030080924,0.9197414,0.047220133,0.00061832805,0.002339223,3.2523829787958114,4.279604257161367,1.2075532251409662,-0.3069007198339601,2.2070152377138563,0.14999142479106997,0.6000767692415728,0.09466888873320833,0.004778712581409796,0.1504842046527391,4,0,1,1,1,1
0.53326553,0.26992336,0.0036935136,0.005101661,0.18801601,0.2753125317136438,0.03408337441187632,0.357587253422617,0.02078119685906137,0.31223564359280154,0.1260272,0.025442692,0.7976464,0.04717062,0.003713067,3.2257694640020507,-0.2822800774893323,4.27152746101249,2.010639058743395,0.8336669595520714,0.19996431105269172,0.09579548626129278,0.5374436350274224,0.07950153721233366,0.0872950304462595,0,1,0,0,2,2
0.49009207,0.29137036,0.165992,0.0099554,0.04259021,0.18529673558819115,0.2506638850838507,0.16810691430724636,0.0049306361284264045,0.39100182889228535,0.022035062,0.0020389121,0.75371593,0.00023081063,0.22197929,2.220176118529433,2.1986849577758645,2.0786810622509764,-0.30796232141338714,4.297902650528883,0.19403940295659447,0.2322601739469224,0.24927379341066,0.023272779601077778,0.30115385008474527,0,1,1,1,4,2
0.102181084,2.9140252e-05,0.38658553,0.0001604609,0.5110438,0.7205011761380777,0.008631218792121392,0.12137397343465466,0.0029521265754007225,0.1465415050597455,0.097193785,0.00086612196,0.00015953134,0.00012747763,0.9016531,4.312135751813113,-0.29471547619099464,2.1806411529939673,0.6882807524520357,3.2866840676928604,0.3382461575105198,0.011361905465724955,0.006133586795378427,0.0,0.6442583502283767,4,2,2,0,4,4
0.040800426,0.018594304,0.014427596,0.5753868,0.35079086,0.3100431889394651,0.13567835645315388,0.31019905889028376,6.074226938784668e-05,0.24401865344770943,0.08109295,0.00075098843,0.010346897,0.00010601635,0.90770316,3.2808009027122513,1.1512901869549819,3.2806930845181195,-0.3139078136312131,3.274345819256856,0.20361454605578735,0.05729286761564227,0.14656194634255057,0.0,0.5925306399860196,3,3,3,3,4,4
0.010008103,0.515769,0.0022474,0.00019805487,0.47177744,0.17153303454555582,0.4361219589621129,0.20274698916912395,0.0039236658601617905,0.1856743514630456,0.000911226,0.98695976,0.002568497,0.0004786137,0.009081908,0.8995679925957829,4.2873884463098335,3.2415542733506775,-0.29993143880900897,2.1145698280011493,0.12229611385490698,0.5534461404868715,0.19817654864882986,0.021353667244453856,0.10472752976493792,1,1,4,1,1,1
0.0859473,0.016262082,0.0052783424,0.6796527,0.21285957,0.26703335688082147,0.3060157781291092,0.08492303464044913,0.017899757236699766,0.3241280731129204,0.0013448668,0.88786864,0.003355021,0.0006059454,0.106825456,2.126902378560536,4.265030478876243,0.764074635566684,-0.265173083714131,3.215025098585627,0.16383078925994266,0.48226471527150117,0.12788187045162647,0.037179671828194774,0.18884295318873506,3,3,3,3,1,1
0.21086362,0.16912821,0.1474383,0.42951068,0.04305919,0.19502242295098182,0.07213012090151591,0.057977666481098006,0.5514119798819648,0.12345780978443947,0.0006718061,0.00047632598,0.00035933254,0.9831578,0.015334717,2.177690787344448,0.7371542839444092,-0.2920968091995251,4.290287821815115,3.2484511204732014,0.04374584376703563,0.037940164050462556,0.015596420098745916,0.7870047155277828,0.11571285655597309,3,4,3,2,3,3
0.06324992,0.0054925834,0.008152273,0.91701055,0.006094713,0.3587559563482877,0.19719665709414877,0.10905218016616924,0.0003806084655885117,0.3346145979258057,0.0012149652,0.0097668925,8.590923e-05,3.0493722e-05,0.98890173,3.268779674381824,1.8386949560056856,0.8499586323835161,-0.296139177845423,4.282478281224763,0.20701442217663912,0.10609977454010573,0.03561483053766974,0.005317425489356415,0.6459535472562291,3,3,3,3,4,4
0.3897217,0.36348462,0.092243284,0.09047495,0.06407537,0.06784228829295,0.4136035576040032,0.2193277822523523,0.05014622553212717,0.24908014631856726,0.00075721444,0.97731996,0.0031420826,0.00035038343,0.018430378,-0.28263459038253663,4.266861759111621,3.222786493183021,0.8144749328944725,2.1481451480834983,0.0872407437423892,0.6534978266470703,0.15148030047969313,0.01153813735021775,0.09624299178062945,0,1,1,1,1,1
0.59686446,0.0021024558,0.0020394817,0.00049548916,0.39849815,0.6162153732517641,0.06845261846248578,0.0989514827787091,0.03748430106561136,0.17889622444142958,0.041287012,0.0023777292,0.8460557,0.0005018688,0.10977776,4.282455158174484,0.760521518399403,2.0968301586626192,-0.2657503978673518,3.1144344220170566,0.31018146089663984,0.10869257584409711,0.15679979702983268,0.016316514846198494,0.4080096513832318,0,4,0,0,4,2
0.53726774,0.27126166,0.13128169,0.04049731,0.019691601,0.1282814709604759,0.4511433458542984,0.14042967862349678,0.0015657104971447612,0.27857979406458405,0.0008631935,0.98887515,0.00016445587,6.646722e-05,0.01003073,2.0954073706687146,4.271163243266987,0.804716092344288,-0.2956123208012287,3.2726032810415733,0.10054721052935413,0.7261869255497728,0.06378515337434888,0.011059192876433002,0.09842151767009094,0,1,1,0,1,1
0.003879947,0.4891082,1.2390356e-05,2.0373486e-06,0.50699747,0.22011301618927884,0.35165949147779807,0.14923851492892845,0.006614771486519896,0.27237420591747474,0.36824554,0.56520116,0.060775165,0.002526708,0.0032513991,4.258229327277732,3.270200537777399,1.9087018802273834,-0.28821587722600495,0.837358921943722,0.3067998027867597,0.39428890884989193,0.12591969110177334,0.007708759057663137,0.16528283820391182,4,4,1,4,1,0
0.04118658,0.0017613306,0.0029823836,0.95044816,0.0036216096,0.35639452887812667,0.08673709173408424,0.10638218414890244,0.1405552345133314,0.3099309607255552,0.019276273,0.6755982,0.0014879418,0.0019587635,0.30167884,1.8762750471682106,2.1231995561661665,-0.28341675910228864,1.7685095257301457,4.296109353701346,0.14212538585060325,0.3262198212440999,0.07362989661070911,0.18892421531448708,0.2691006809801006,3,3,3,3,1,1
0.51888424,0.1343955,0.28536472,0.017632563,0.043722972,0.07008658586959261,0.23573867071686402,0.0646219067999303,0.45260628450538776,0.17694655210822524,0.0037925774,0.0024904446,0.0019559162,0.9726528,0.0191083,0.7048885729530108,2.2373969468904757,-0.29709988509678964,4.285751471571223,3.2938417167214293,0.0560353099504887,0.1146659003498434,0.02102278042444317,0.6613552682718178,0.14692074100340669,0,0,2,0,3,3
0.26524755,0.19790481,0.3660559,0.06802047,0.102771245,0.3208776573201144,0.2605169594435488,0.14983796663084636,0.016436471814345516,0.2523309447911448,0.17045248,0.2816658,0.53558606,0.011236397,0.0010592141,3.2096846528688436,4.24944827743321,0.8562356684953433,-0.2709737335626286,2.1009180656759296,0.2767011932477572,0.4124770955250694,0.15479120369986077,0.013614479140007716,0.1424160283873049,2,4,2,2,1,2
0.011667254,0.8017132,2.4526067e-05,2.507054e-06,0.18659247,0.03153329435249472,0.4637297117616307,0.19086173657582037,0.039810465123983875,0.27406479218607044,0.0046701534,0.79703796,0.005641049,0.0013348389,0.19131595,0.7778467271150163,4.281273365147014,2.1820001193658487,-0.2864625437429382,3.20023277257506,0.07751700746981655,0.4774931564034226,0.13002198881710625,0.027601056945592183,0.28736679036406215,1,0,1,1,1,1
0.004166587,0.11692726,0.323416,0.00047028402,0.5550199,0.18898379376431954,0.006540972656358127,0.054841816415410666,0.7080264557631353,0.041606961400776556,0.020535978,0.0008440254,0.0042692437,0.9739498,0.00040102637,3.2418907358297893,1.8062349726042675,0.7685145411403341,4.28369056249499,-0.2748408936018725,0.04611300660242776,0.009432915500146166,0.027633410609917034,0.8904305301994028,0.02639013708810629,4,2,4,4,3,3
0.21815367,0.00015213218,0.07811671,0.0003436001,0.7032339,0.3443052013284768,0.18769672320238323,0.3280351750879914,2.7604133296203077e-05,0.13993529624785236,0.012304259,0.0019541406,0.9687127,0.00019500124,0.016833877,3.2860862515136344,2.201177402969383,4.292831684160372,-0.3104793483787698,0.81667143663785,0.08110717237978465,0.12041326106407257,0.7365069896567062,0.003366282106062764,0.05860629479337361,4,1,0,0,2,2
0.3735713,0.365505,0.08465866,0.13801898,0.03824601,0.08336038543317346,0.05703438536854891,0.058054945512710676,0.6927126531658208,0.10883763051974607,0.0037302228,0.0024343021,0.0033126958,0.7249663,0.26555654,0.7495297970705921,1.776617966549874,-0.2852435536965234,4.2928044055613945,3.263323628198301,0.07090352353885204,0.04530053108017127,0.031811826748713544,0.49277259625239894,0.3592115223798639,0,1,1,1,3,3
0.42234614,0.21228693,0.3141768,0.0014139229,0.04977617,0.06229903151674585,0.05958945615786995,0.07356522939786496,0.40328846666083273,0.40125781626668655,0.00067422335,0.0009136686,0.0029462448,0.09929401,0.89617187,0.7349223981234041,0.7187908766920663,0.710067322170704,3.2765618810497052,4.305756534607374,0.09269098086801762,0.08280702433106368,0.042734327567834275,0.2959553607088407,0.48581230652424373,0,0,0,0,4,4
0.44700548,0.0004896495,0.033928204,0.0073419167,0.51123476,0.2996453141166104,0.28512849596394974,0.1146471751853776,0.04454728558121754,0.2560317291528446,0.0076166247,0.0028107164,0.43809497,0.0007562885,0.5507214,1.7868972304099213,4.27800718241712,0.7428879171326641,-0.25247094938860465,3.25477323147725,0.22155916782850799,0.24088086167410538,0.20445829524462744,0.015442035204943125,0.31765964004781594,4,1,0,0,4,2
0.6267753,0.004556022,0.000465218,0.00026874343,0.36793476,0.2635567321558751,0.3661534424333502,0.18629518202816686,1.7382475172590468e-05,0.1839772609074354,0.003372899,0.97455776,0.0001910174,8.401284e-05,0.021794323,2.269858517700392,3.241674296629317,1.135694372149962,-0.309703373025551,4.2823002897065825,0.2162784167819413,0.5086290961732813,0.11538457794196556,0.00041640510567064233,0.15929150399714131,0,0,0,0,1,1
0.21672067,0.28103042,0.28795725,0.18635704,0.027934581,0.5202297321209708,0.16158866720103945,0.16858279041501004,0.0022004529606809726,0.14739835730229872,0.017036207,0.00108427,0.97027516,0.00025599156,0.011348399,4.288335671844356,1.842897266196132,3.267357657867034,-0.276944339716125,0.7255867634101533,0.3697111995399407,0.09026922845641434,0.44305187643427174,0.002200792749578856,0.09476690281979443,2,1,2,1,2,2
0.4566622,0.37971723,0.116391934,0.0027189262,0.04450976,0.2396839235205716,0.2177211318555319,0.06068327290170693,0.16505105203580747,0.316860619686382,0.76358324,0.010956564,0.002576226,0.0011660971,0.22171788,3.253865565976649,0.8269974413808874,0.7713893994528022,0.7661071283613023,4.235854916584981,0.21873343535092968,0.17176364484759543,0.13110177646691085,0.18992648039508378,0.28847466293948026,0,1,1,1,4,4
0.0503061,0.024628136,0.017721852,0.28444746,0.6228965,0.2858021631368549,0.3113048696961421,0.15125430966117484,0.0011446438275594766,0.25049401367826885,0.34139916,0.4445594,0.21110702,0.001461951,0.0014724844,4.289991175666699,3.2447733269489767,2.1738835626016044,-0.305129962698427,1.0716343379473743,0.38242620342213834,0.28007394756174514,0.18377250231804862,0.010102209613114192,0.1436251370849537,4,4,0,4,0,0
0.5564637,0.17026655,0.24634498,0.005376781,0.021547912,0.1515348882608099,0.31730932165699766,0.22698324152310217,0.00011825971244286811,0.30405428884664737,0.087202445,0.014238058,0.43069223,0.00037926878,0.467488,2.2661641689193117,1.1856805826200885,3.28029457025348,-0.31342240105912406,4.279883405785822,0.17440593513099537,0.19037293103437186,0.3170492809286496,0.0021885421824857252,0.3159833107234973,0,0,0,0,2,2
0.27086493,0.21701278,0.23665938,0.21443552,0.0610274,0.3605148346577981,0.2897966637320128,0.13610560762706464,0.018116619312235085,0.1954662746708894,0.3148934,0.23658496,0.44344774,0.0034292124,0.0016447218,3.243973595557439,4.266696965859791,2.0243356017206913,-0.2760177618774802,0.77794411673725,0.3033644353801544,0.29679927743554474,0.23973758503412493,0.024234542417419055,0.13586415973275678,0,4,3,1,0,2
0.4159231,7.61522e-06,0.0007889864,0.03129923,0.5519811,0.399624783366102,0.29815520865590733,0.08417930487527395,0.012699118760937989,0.20534158434177874,0.24143033,0.713257,0.035443064,0.0073598586,0.0025097404,4.271591553027347,3.2383043709535264,0.7606967760495493,-0.25233370824587825,1.815057339262168,0.3544588332805015,0.3844985593739257,0.08098672706383647,0.05490901201381359,0.1251468682679227,4,0,4,0,1,1
0.32291704,0.34601167,0.17499311,0.108474255,0.047603928,0.2468107531203604,0.3223399996291337,0.030029846332874623,0.01607631026592746,0.38474309065170376,0.010297365,0.22019196,0.00038784687,0.00052758184,0.7685952,3.2780749444782606,2.1916105402688726,0.7201705162355405,-0.30290435408749533,4.299320682826847,0.22666367451549724,0.23634963737231585,0.06786265900252927,0.0874498517341006,0.38167417737555714,1,1,1,1,4,4
0.80413336,0.028300406,0.13550222,0.0024514575,0.02961264,0.07351216423208791,0.16008886765906566,0.06129020294631171,0.5233230418149527,0.1817857233475818,0.0013620486,0.0019334165,0.00093003653,0.06254871,0.9332258,0.7180091289805086,1.8334814679838227,-0.26788401449272464,4.266550497151857,3.2894290445578,0.06332364744895326,0.08903327045470069,0.031995908751542304,0.3434298160932989,0.4722173572515051,0,0,0,0,4,4
0.42007408,0.00013945684,0.06703555,0.0006670648,0.5120838,0.12101246952329696,0.45439529693446806,0.20752045629219237,0.0524499808379411,0.16462179641210145,0.09632906,0.8621805,0.03669694,0.003342273,0.0014512405,1.8655933375742932,4.274491661995591,2.968087862938791,-0.23736728639321908,0.8049828543071678,0.14565770088843577,0.5311210431308967,0.1071295653168446,0.03479361296171279,0.18129807770211007,4,1,4,0,1,1
0.6911375,0.008143721,6.428232e-05,3.7095465e-06,0.30065078,0.16252994899815057,0.39237091468855817,0.12784030843153382,0.039654591959887464,0.2776042359218699,0.0075984183,0.00264391,0.9692516,0.0048002484,0.015705844,3.1857087974014053,4.274903774920303,1.8806716741707385,-0.26083828733372677,0.7854070709512442,0.2767970061457425,0.263034638394624,0.30413601600619644,0.05320891711654097,0.10282342233689605,0,0,0,4,2,2
0.85766405,0.007837026,0.043596182,0.007506709,0.08339603,0.08081199219993024,0.20754038097870486,0.1549754618789018,0.04118533216960483,0.5154868327728583,0.0012233226,0.0010897804,0.025899148,0.0012673644,0.97052044,1.830464738662959,0.8100936501228114,3.065936435172515,-0.19631838402285956,4.259997943385859,0.11433382138543288,0.21464005484258916,0.09042492505115421,0.03158220794183968,0.549018990778984,0,0,0,0,4,4
0.3924402,0.00031516576,0.07304052,0.0016156358,0.5325885,0.4051993160568636,0.2763357709464353,0.11870721651228268,0.004174763999406513,0.19558293248501188,0.97613883,0.003918654,0.006968064,0.0001630003,0.0128114885,4.289445785986743,3.230164221259814,2.1638092697260225,-0.2967065117143144,0.7905087217484947,0.44918908095289256,0.25261464682244017,0.1447485156117464,0.0071489837708800874,0.14629877284204115,4,1,0,0,0,0
0.21058436,0.005842125,0.0003589175,1.8675339e-05,0.7831959,0.3673502361610662,0.3038885546465783,0.06835255242974063,0.00018424959947464513,0.26022440716314027,0.0059109796,0.9778562,0.00028952616,0.00013532084,0.015807925,2.2689416387268873,4.27003685905499,0.8299206119393647,-0.30996822111556804,3.2847794092439604,0.2410589309489449,0.5481091641204516,0.09600502231448937,0.0030237978795061744,0.11180308473660804,4,4,4,0,1,1
0.002121935,0.7124417,1.009126e-05,7.3892775e-06,0.28541893,0.21283942713353127,0.17025895538276808,0.0802150435930073,0.2951314092573515,0.24155516463334187,0.9391882,0.0018082368,0.008884239,0.015321426,0.034797933,1.859266496749409,4.262676629781248,-0.26524780580905055,3.1893555118048322,0.9036935215198753,0.1474533218388262,0.2901296022564951,0.1332591509568756,0.24126558632157533,0.18789233862622776,1,4,1,4,1,0
0.28659675,0.15866631,0.19371367,0.19207019,0.16895312,0.04774288785975406,0.011388249195202697,0.1943118655380909,0.155667240513236,0.5908897568937163,0.0008384409,0.00030403322,0.0015376094,0.047587425,0.9497325,0.7263819651543266,0.6976207201140686,0.7118238915850328,3.2241264285391313,4.316395662405653,0.04179054578642141,0.009280786011976995,0.0157540623320928,0.1673661524059657,0.765808453463543,0,4,1,0,4,4
0.40963346,0.43037555,0.13274068,0.009443067,0.017807242,0.06645172186607974,0.17983652956108356,0.04788889601587832,0.5192114514783049,0.18661140107865354,0.0008703685,0.0009854716,0.00066501513,0.019666558,0.9778126,0.7064530906207465,2.2586674759914844,-0.29287325804657954,4.273255155121507,3.289496646919721,0.0926276682968954,0.06474745536389376,0.027598933564570757,0.2069269878089599,0.6080989549656801,1,1,0,1,4,4
0.59174573,0.15270992,0.18644044,0.03064393,0.038459927,0.12125489091664293,0.02331024443089559,0.03574597276192467,0.7279970043999479,0.09169188749058883,0.0118224975,0.00080793997,0.0031381117,0.98410255,0.00012895024,3.2276241814524362,-0.29497957453729523,1.7904218575274946,4.2996054126156125,0.7923672592023658,0.10832953396253402,0.06417316322656987,0.0491664709093127,0.677687204599104,0.10064362730247964,0,1,4,0,3,3
0.4033493,0.005520573,0.3729997,0.05061022,0.16752021,0.07356191822192354,0.05063662416849042,0.06874481071951291,0.6776260844151559,0.1294305624749172,0.00392588,0.004014857,0.004589645,0.5524269,0.4350428,0.7225258345938776,0.750106277849842,0.721771858007314,4.29900037918336,3.270469726472906,0.050663791148225785,0.052131510611913894,0.03475410731847663,0.39106021364905597,0.4713903772723278,0,2,2,2,4,3
0.6485318,0.008861385,0.00045383678,0.00024070551,0.34191236,0.30732181048571816,0.3311865783782928,0.1362811222267657,0.003626477687617627,0.2215840112216058,0.59980685,0.29750854,0.09317503,0.002948412,0.006561131,4.26609849147658,3.25884421248159,2.1652480962139027,-0.292170117624299,0.8104719364826874,0.4382838008790681,0.23295627956140752,0.14361797250721847,0.01333874276312527,0.17180320428918044,0,1,0,0,0,0
0.53053045,0.1795374,0.22722526,0.0060716765,0.056635205,0.672990459315984,0.062134678661575245,0.11676358613830826,0.0014798885786757791,0.14663138730545677,0.9572294,0.0017698403,0.00064865215,0.00019311518,0.040159002,4.307781091310686,0.7350839029975349,2.127035507568588,-0.30966595294679694,3.270383148448613,0.897649123656808,0.004879435543552055,0.022811687299309526,6.896551724137931e-05,0.07459078798308895,0,0,0,0,0,4
0.004340265,0.5399544,0.002590493,6.9317716e-06,0.45310786,0.24783297416063402,0.40389412477555536,0.14683902624300277,8.739855736697405e-05,0.201346476263441,0.0012213493,0.16025703,0.00013547698,8.460535e-05,0.83830154,2.255127284494783,4.292283975911336,0.7498284301033205,-0.3132937170689534,3.2973339585178523,0.12358205647018485,0.3439379941188631,0.07583114253659243,0.004033497561169795,0.4526153093131898,1,1,4,1,4,4
0.029386792,0.3930356,0.0015457621,2.8614959e-05,0.57600325,0.24081451601326276,0.381293497538804,0.10137740554541275,0.009069571669968446,0.267445009232552,0.98026705,0.002640714,0.011060787,0.00013525554,0.0058962125,4.275794020471211,3.264573224888616,2.0645608703705056,-0.2960304389117117,0.8380231835770189,0.3887442871554583,0.2907000666486038,0.1728798595757386,0.00971646266363449,0.1379593239565648,4,4,1,1,0,0
0.3815647,0.500256,0.09055,0.016255192,0.011374063,0.2599056698753176,0.3619955263436588,0.16644086121106963,0.01212618636463075,0.19953175620532324,0.001970966,0.9660688,0.0034697207,0.00037543112,0.028115101,2.0110738555630183,4.268964061385053,0.9820633470487109,-0.2772400795098936,3.1467527239896547,0.08724547194382787,0.7303387254113279,0.08753862665604543,0.004802618880244225,0.09007455710855469,1,1,1,0,1,1
0.035831083,0.45173657,0.0038442982,1.09990415e-05,0.508577,0.18010884983119677,0.10388937167835634,0.11407809271672528,0.4959926710218212,0.10593101475190055,0.0013755974,0.00064889074,0.0009870784,0.9870978,0.00989062,0.7256815010640741,1.7850846636678792,-0.2865172073207692,4.280056304022829,3.2933011480257486,0.05817290007952569,0.04459822742963695,0.03239417527533326,0.7334165257164332,0.13141817149907084,4,0,4,1,3,3
0.0059563015,0.7180905,1.4086226e-05,1.56452e-06,0.27593762,0.558294154175455,0.016174851814161926,0.19885345026162643,1.4672453861460561e-05,0.22666287129489515,0.48106712,0.00222022,0.00025098777,0.0001295511,0.5163321,4.309429748372399,2.062597634442988,0.7848694911257136,-0.31934485034736215,3.3066089752147074,0.669010591640052,0.0920284508510247,0.08812274475824822,0.005832392528396256,0.14500582022227876,1,0,4,1,0,4
0.11074769,7.26863e-05,0.5633366,3.718246e-05,0.3258058,0.13103467363185592,0.24670173812843155,0.32959079710956535,0.001479491548080566,0.29119329958206663,0.87456155,0.0042433357,0.016041417,0.00033487083,0.10481887,2.122264676395497,0.8092001679394276,4.295051002182719,-0.3026993915192163,3.2485869844288366,0.36435058493811207,0.14104254032180502,0.2567395795688377,0.02002433104836061,0.2178429641228846,2,0,2,0,0,0
0.006679524,0.87398577,2.5840705e-05,9.5782925e-06,0.119299315,0.28901910733678593,0.2215356820732793,0.11842430303717326,0.04380312244622491,0.3272177851065366,0.56491315,0.084967114,0.29772937,0.050231013,0.002159333,4.244957266677065,3.248210858013275,0.7848680009332551,-0.26870982855816666,2.075024031460491,0.3654399607778426,0.18632199159148363,0.25587747362204794,0.07976038884686303,0.11260018516176272,1,0,1,0,0,0
0.2952813,0.027754461,0.32384312,0.012217191,0.34090394,0.17697687063820983,0.3691085386822623,0.17227411392799807,0.024598542611411076,0.2570419341401187,0.0010831542,0.032851852,0.0018413804,0.000210234,0.96401334,1.9874186492249446,4.263283346294175,0.783853141666581,-0.2703900385884841,3.235894771573557,0.04877540793974362,0.1015760235497013,0.02563734884140616,0.003858939116361515,0.8201522805527872,4,0,0,2,4,4
0.1628438,0.030061,0.03536863,0.7321589,0.039567698,0.4729212938675864,0.010477608534321805,0.4451759313096432,0.000327434347514756,0.07109773194093377,0.6607912,0.093485974,0.23830125,0.0029107688,0.0045107473,4.302107998863444,2.1943608128150522,3.2731429055665595,-0.3054900849180578,0.7257699547260407,0.5623194140802988,0.11054653332989263,0.22455539377979672,0.043265148875704505,0.05931350993430701,3,3,3,3,0,0
0.5162578,0.20770262,0.014785617,0.00014522145,0.26110867,0.21788761482732913,0.15930327903735328,0.10197190852095411,0.3732439380684988,0.14759325954586464,0.24134901,0.14760958,0.07543375,0.5342535,0.0013542249,3.242797008863965,0.8584226705587501,2.0951824282299536,4.218163361410676,-0.2696883884697364,0.20707850696112712,0.1054372120625262,0.10867492080471557,0.4333917526231268,0.1454176075485043,0,4,0,0,3,3
0.46744165,0.0003141206,0.044773668,0.0051155835,0.48235497,0.24773497452142262,0.0482584683772122,0.2341592609252458,0.03951208655020614,0.43033520962591326,0.0021179107,0.0020577034,0.0042700144,0.0362473,0.9553071,-0.2837861285798804,0.7186751891521086,1.7912886992842423,3.2810583311530923,4.293815533060308,0.010809644278391302,0.010810935105168928,0.01666536376647475,0.03919733424729021,0.9225167226026747,4,1,2,0,4,4
0.15852669,0.5648946,0.038535357,0.02783091,0.21021248,0.1446490978892747,0.20495513219761055,0.24193078999192916,0.029195268064401845,0.37926971185678376,0.11068652,0.08411041,0.7624098,0.04098461,0.0018087166,3.148490045117314,0.9202307380457243,4.276710098025144,-0.2850942455797365,2.116096485976324,0.11028174542965971,0.26242144344977797,0.34709275028297476,0.04644293797777819,0.23376112285980935,1,1,0,1,2,2
0.3128913,0.0010328607,0.042649943,0.085690476,0.5577354,0.19949242479878798,0.2440191557620465,0.20409174965576996,0.1355864586183689,0.21681021116502663,0.71295375,0.10842107,0.15420559,0.022272423,0.002147135,4.28228043152479,1.8593072369893697,3.128835090030733,-0.16387406493343715,0.7276965888492579,0.29992413646524363,0.1928646354145293,0.3298385450817362,0.06339778422867873,0.11397489880981215,4,4,2,4,2,2
