household_id,person_id,LONGDIST,main_mode_of_transport,international_trip,num_people_on_long_distance_trip,person_1_on_long_distance_trip,person_2_on_long_distance_trip,person_3_on_long_distance_trip,person_4_on_long_distance_trip,person_5_on_long_distance_trip,person_6_on_long_distance_trip,person_7_on_long_distance_trip,person_8_on_long_distance_trip,person_9_on_long_distance_trip,person_10_on_long_distance_trip,reason_for_travel,num_used_amtrak_last_year,num_used_intracity_bus_last_year,long_distance_trip,begin_trip_date,ENDTRIP,num_nights_away_from_home,trip_includes_weekend,date_of_most_recent_trip,farthest_census_division_traveled,farthest_census_region_traveled,great_circle_distance_traveled,airport_size,exit_census_division,great_circle_distance_longer_than_50_miles,num_adults_in_household,own_or_rent_home,metro_rail_status,census_division,census_region,hispanic,num_drivers_in_household,household_grouping,household_income,household_income_imputed,race,household_size,num_vehicles_in_household,LIF_CYC,metro_area_category,metro_area_size,travel_day_of_week,household_urban_classification,household_urban_size,household_urban_rural,travel_day_date,WRKCOUNT,household_stratum_id,person_weight_7_day,person_weight_5_day,person_weight_2_day,respondent_age,respondent_sex,worker_status,DRIVER,respondent_race,respondent_hispanic,proxy_respondent,education_level,respondent_sex_imputed
9000149180,01,0,08,01,2,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,02,1,0,02,-9,-9,-9,-9,-9,02,01,155.2756902,-1,-1,01,4,01,01,01,01,02,3,11,07,07,01,6,3,04,01,04,02,01,04,01,202210,1,1021,42004.325808,56382.27991,0,18,02,02,01,01,02,01,02,02
9000149180,02,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,01,01,01,01,02,3,11,07,07,01,6,3,04,01,04,02,01,04,01,202210,1,1021,34578.57405,53090.722315,0,36,02,01,01,01,02,01,03,02
9000149180,03,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,01,01,01,01,02,3,11,07,07,01,6,3,04,01,04,02,01,04,01,202210,1,1021,10294.642763,16039.390559,0,34,01,02,01,01,02,01,02,01
9000149180,04,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,01,01,01,01,02,3,11,07,07,01,6,3,04,01,04,02,01,04,01,202210,1,1021,10792.578996,17448.680695,0,54,01,02,02,02,02,01,04,01
9000149180,05,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,01,01,01,01,02,3,11,07,07,01,6,3,04,01,04,02,01,04,01,202210,1,1021,25345.280954,34749.762372,0,10,02,-1,-1,01,02,02,-1,02
9000149182,01,0,-9,-9,-9,01,02,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-1,-1,-9,2,02,02,07,03,02,1,74,03,03,01,2,1,10,04,06,07,04,06,02,202211,0,1033,2416.204114,0,8536.30973297203,88,02,02,02,01,02,01,04,02
9000149182,02,0,-9,-9,-9,02,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-1,-1,-9,2,02,02,07,03,02,1,74,03,03,01,2,1,10,04,06,07,04,06,02,202211,0,1033,4352.0159681,0,16010.5411799507,76,01,02,01,01,01,02,02,01
9000149192,01,1,01,01,2,01,02,02,02,02,01,-9,-9,-9,-9,04,0,0,02,202210,202210,0,03,202210,05,03,25.41243246,-1,-1,02,4,02,01,05,03,01,4,51,11,11,01,6,6,06,01,05,01,02,06,01,202210,4,1029,33106.662013,0,96880.5765425129,48,02,01,01,01,01,01,08,02
9000149192,02,0,03,01,4,01,01,02,02,01,01,-9,-9,-9,-9,02,0,0,02,-9,-9,-9,-9,-9,05,03,134.6561165,-1,-1,01,4,02,01,05,03,01,4,51,11,11,01,6,6,06,01,05,01,02,06,01,202210,4,1029,19514.774377,0,53291.1896506196,49,01,01,01,01,02,01,04,01
9000149192,03,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,02,01,05,03,01,4,51,11,11,01,6,6,06,01,05,01,02,06,01,202210,4,1029,22334.336949,0,56810.9596971017,21,01,01,01,01,01,01,04,01
9000149192,04,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,02,01,05,03,01,4,51,11,11,01,6,6,06,01,05,01,02,06,01,202210,4,1029,29481.649729,0,76076.5053999829,18,01,01,01,01,01,01,03,01
9000149192,05,0,01,01,2,01,02,02,02,01,02,-9,-9,-9,-9,04,0,0,02,-9,-9,-9,-9,-9,05,03,25.41243246,-1,-1,02,4,02,01,05,03,01,4,51,11,11,01,6,6,06,01,05,01,02,06,01,202210,4,1029,38030.842694,0,135658.848402485,8,02,-1,-1,01,01,02,-1,02
9000149192,06,0,01,01,4,01,01,02,02,01,01,-9,-9,-9,-9,02,0,0,02,-9,-9,-9,-9,-9,05,03,134.6561165,-1,-1,01,4,02,01,05,03,01,4,51,11,11,01,6,6,06,01,05,01,02,06,01,202210,4,1029,18443.363962,0,36455.3666767791,7,02,-1,-1,01,01,02,-1,02
9000149203,01,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,03,02,07,03,02,1,73,01,01,02,1,1,09,03,02,03,01,01,01,202210,0,1033,20445.897382,25642.102116,0,68,01,02,01,02,02,01,04,01
9000149208,01,0,01,01,2,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,-9,-9,-9,-9,-9,08,04,122.0011594,-1,-1,01,2,02,02,07,03,01,1,73,06,06,01,2,1,10,03,03,04,01,03,01,202210,0,1033,80377.204786,110803.98137,0,67,02,02,01,01,01,01,03,02
9000149208,02,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,02,02,07,03,01,1,73,06,06,01,2,1,10,03,03,04,01,03,01,202210,0,1033,32003.836184,46441.430463,0,27,01,02,02,01,01,02,03,01
9000149211,01,1,14,01,4,01,01,-9,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,202209,202209,0,03,202209,05,03,595.2283712,-1,-1,01,2,01,01,02,01,02,2,21,10,10,01,5,2,06,01,05,04,01,04,01,202210,2,1023,46455.882271,74680.452957,0,43,01,01,01,01,02,01,07,01
9000149211,02,1,14,01,4,01,01,-9,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,202209,202209,0,03,202209,05,03,595.2283712,-1,-1,01,2,01,01,02,01,02,2,21,10,10,01,5,2,06,01,05,04,01,04,01,202210,2,1023,46560.409587,77213.667951,0,42,02,01,01,01,02,01,07,02
9000149211,03,0,01,01,5,01,01,01,01,01,-9,-9,-9,-9,-9,02,0,0,02,-9,-9,-9,-9,-9,05,03,215.55764,-1,-1,01,2,01,01,02,01,02,2,21,10,10,01,5,2,06,01,05,04,01,04,01,202210,2,1023,48184.800358,75677.924375,0,15,02,-1,02,01,02,02,01,02
9000149211,04,0,01,01,5,01,01,01,01,01,-9,-9,-9,-9,-9,02,0,0,02,-9,-9,-9,-9,-9,05,03,216.0188318,-1,-1,01,2,01,01,02,01,02,2,21,10,10,01,5,2,06,01,05,04,01,04,01,202210,2,1023,53485.658326,82118.857827,0,12,02,-1,-1,01,02,02,-1,02
9000149211,05,0,01,01,5,01,01,01,01,01,-9,-9,-9,-9,-9,02,0,0,02,-9,-9,-9,-9,-9,05,03,216.0188318,-1,-1,01,2,01,01,02,01,02,2,21,10,10,01,5,2,06,01,05,04,01,04,01,202210,2,1023,53365.583946,79424.714064,0,8,01,-1,-1,01,02,02,-1,01
9000149212,01,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,01,02,07,03,01,2,72,10,10,01,2,2,02,02,05,01,01,05,01,202211,2,1033,8221.5897713,0,17612.869633432,29,02,01,01,01,01,01,06,02
9000149212,02,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,01,02,07,03,01,2,72,10,10,01,2,2,02,02,05,01,01,05,01,202211,2,1033,4261.3868052,0,7591.50779523446,31,01,01,01,01,01,01,04,01
9000149225,01,0,02,01,1,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,02,01,1392.428263,-1,-1,01,1,01,02,07,03,01,1,73,06,06,01,1,1,01,03,02,02,01,01,01,202212,1,1033,8334.2473657,10148.021711,0,53,01,01,01,01,01,01,08,01
9000149227,01,50,21,01,1,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,04,0,100,02,202209,202209,0,03,202209,02,01,22.50235331,-1,-1,02,1,03,01,02,01,02,0,21,01,01,02,1,0,01,01,05,05,01,04,01,202210,0,1023,12299.725257,18212.119893,0,56,02,02,02,02,02,01,04,02
9000149237,01,0,01,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,02,3,0,02,-9,-9,-9,-9,-9,01,01,104.6832258,-1,-1,01,2,02,01,01,01,02,2,11,09,09,01,2,1,10,01,05,02,01,04,01,202210,1,1021,5386.3239407,7056.8608558,0,82,01,01,01,01,02,01,07,01
9000149237,02,0,01,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,02,2,0,02,-9,-9,-9,-9,-9,01,01,104.6832258,-1,-1,01,2,02,01,01,01,02,2,11,09,09,01,2,1,10,01,05,02,01,04,01,202210,1,1021,3821.2045033,4869.5678392,0,71,02,02,01,01,02,01,07,02
9000149254,01,2,01,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,04,0,0,02,202209,202209,0,03,202209,01,01,44.0053027,-1,-1,02,2,01,01,01,01,02,2,11,07,07,01,2,2,02,01,04,03,01,04,01,202210,2,1021,15332.771277,20815.428082,0,51,02,01,01,01,02,01,05,02
9000149254,02,2,01,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,04,0,0,02,202209,202209,0,03,202209,01,01,44.0053027,-1,-1,02,2,01,01,01,01,02,2,11,07,07,01,2,2,02,01,04,03,01,04,01,202210,2,1021,6634.6648657,9690.6595426,0,52,01,01,01,01,02,01,06,01
9000149257,01,2,03,01,1,01,02,02,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,202210,202210,0,03,202210,03,02,81.44193842,-1,-1,01,2,01,02,03,02,02,2,33,08,08,01,3,2,06,03,01,07,01,01,01,202210,2,1025,21725.62653,0,44110.543168366,34,02,01,01,01,02,01,04,02
9000149257,02,1,03,01,2,01,01,02,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,202210,202210,2,01,202210,03,02,71.68822943,-1,-1,01,2,01,02,03,02,02,2,33,08,08,01,3,2,06,03,01,07,01,01,01,202210,2,1025,18472.650677,0,48140.3196850335,36,01,01,01,01,02,01,04,01
9000149257,03,0,03,01,2,01,02,01,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,03,02,296.3668864,-1,-1,01,2,01,02,03,02,02,2,33,08,08,01,3,2,06,03,01,07,01,01,01,202210,2,1025,17873.021004,0,59970.161507818,9,01,-1,-1,01,02,02,-1,01
9000149260,01,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,03,02,07,03,02,1,72,03,03,02,2,0,03,02,04,02,01,03,01,202210,1,1033,10310.06937,15950.667211,0,37,01,01,01,02,02,01,04,01
9000149270,01,2,04,01,2,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,202209,202209,4,02,202209,05,03,402.4210062,-1,-1,01,1,01,02,03,02,02,1,32,04,04,01,1,2,01,02,05,02,01,05,01,202210,1,1025,4786.4242211,6679.3308294,0,55,01,01,01,01,02,01,05,01
9000149272,01,1,01,01,4,01,01,-9,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,202210,202210,1,01,202210,06,03,195.5016075,-1,-1,01,2,01,02,06,03,02,1,62,05,05,01,2,1,10,02,04,04,01,03,01,202211,0,1031,12221.724507,18661.315582,0,63,02,02,01,01,02,01,03,02
9000149272,02,1,01,01,4,01,01,-9,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,202210,202210,1,01,202210,06,03,195.5016075,-1,-1,01,2,01,02,06,03,02,1,62,05,05,01,2,1,10,02,04,04,01,03,01,202211,0,1031,9835.3243557,13666.840247,0,72,01,02,02,01,02,02,04,01
9000149275,01,1,01,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,202210,202210,2,01,202210,01,01,113.0217742,-1,-1,01,2,01,01,02,01,01,1,21,07,07,97,2,1,10,01,05,03,01,04,01,202210,0,1023,57228.504413,81009.726058,0,65,02,02,02,97,01,01,04,02
9000149275,02,1,01,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,202210,202210,2,01,202210,01,01,113.0217742,-1,-1,01,2,01,01,02,01,01,1,21,07,07,97,2,1,10,01,05,03,01,04,01,202210,0,1023,75372.866962,105024.10211,0,66,01,02,01,97,01,02,03,01
9000149277,01,1,01,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,202209,202209,3,03,202209,02,01,50.12267504,-1,-1,01,2,03,01,02,01,02,2,21,07,07,01,2,2,02,01,05,02,01,04,01,202210,2,1023,11105.967657,16171.889491,0,35,02,01,01,01,02,01,06,02
9000149277,02,1,03,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,202209,202209,3,03,202209,02,01,50.12267504,-1,-1,01,2,03,01,02,01,02,2,21,07,07,01,2,2,02,01,05,02,01,04,01,202210,2,1023,11081.034951,15641.324449,0,37,01,01,01,01,02,01,06,01
9000149278,01,1,14,01,4,01,01,01,01,-9,-9,-9,-9,-9,-9,03,2,0,02,202210,202210,3,02,202210,09,04,2521.604677,-1,-1,01,2,01,01,02,01,01,2,21,11,11,01,4,2,04,01,05,03,01,04,01,202210,1,1023,45335.586266,71010.965054,0,38,01,01,01,01,01,01,06,01
9000149278,02,1,14,01,4,01,01,01,01,-9,-9,-9,-9,-9,-9,03,2,0,02,202210,202210,3,02,202210,09,04,2521.604677,-1,-1,01,2,01,01,02,01,01,2,21,11,11,01,4,2,04,01,05,03,01,04,01,202210,1,1023,13737.443258,21608.26068,0,37,02,02,01,01,02,01,06,02
9000149278,03,1,14,01,4,01,01,01,01,-9,-9,-9,-9,-9,-9,03,1,0,02,202210,202210,3,02,202210,09,04,2521.604677,-1,-1,01,2,01,01,02,01,01,2,21,11,11,01,4,2,04,01,05,03,01,04,01,202210,1,1023,52078.65864,75522.112836,0,6,01,-1,-1,01,01,02,-1,01
9000149281,01,0,03,01,8,01,01,-9,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,-9,-9,-9,-9,-9,05,03,712.5162095,-1,-1,01,2,03,02,06,03,02,1,62,01,01,02,2,1,02,02,04,03,01,03,01,202211,1,1031,61463.620999,90989.775685,0,18,01,01,01,02,02,01,03,01
9000149281,02,0,03,01,8,01,01,-9,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,-9,-9,-9,-9,-9,05,03,712.5162095,-1,-1,01,2,03,02,06,03,02,1,62,01,01,02,2,1,02,02,04,03,01,03,01,202211,1,1031,13349.082443,19457.702997,0,18,02,02,02,02,02,01,03,02
9000149284,01,3,01,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,04,0,0,02,202210,202210,0,03,202210,07,03,47.11646503,-1,-1,02,2,01,02,07,03,02,2,72,05,05,01,2,2,02,02,04,01,02,06,01,202211,2,1033,3603.4979853,0,12788.0445879951,60,01,01,01,01,02,01,04,01
9000149284,02,3,01,01,1,02,01,-9,-9,-9,-9,-9,-9,-9,-9,04,0,0,02,202210,202210,0,03,202210,07,03,43.58917429,-1,-1,02,2,01,02,07,03,02,2,72,05,05,01,2,2,02,02,04,01,02,06,01,202211,2,1033,2064.9389809,0,4835.6148516166,59,02,01,01,01,02,01,03,02
9000149287,01,0,04,01,1,01,02,-9,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,-9,-9,-9,-9,-9,06,03,49.75297428,-1,-1,01,1,01,02,06,03,02,2,62,06,06,01,2,2,07,02,04,04,04,06,02,202211,0,1031,5025.8592649,6583.0911908,0,75,01,02,01,01,02,01,04,01
9000149287,02,0,14,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,01,01,1121.765787,-1,-1,01,1,01,02,06,03,02,2,62,06,06,01,2,2,07,02,04,04,04,06,02,202211,0,1031,5508.6030016,6559.5756717,0,16,02,02,01,01,02,02,01,02
9000149292,01,1,03,01,4,01,01,01,01,-9,-9,-9,-9,-9,-9,02,2,0,02,202211,202211,2,01,202211,02,01,168.4469202,-1,-1,01,2,02,02,02,01,02,2,22,05,05,01,4,2,06,02,04,01,01,03,01,202211,1,1023,2782.4294373,0,12285.9783121393,42,01,02,01,01,02,01,05,01
9000149292,02,1,03,01,4,01,01,01,01,-9,-9,-9,-9,-9,-9,02,0,0,02,202211,202211,2,01,202211,02,01,168.4469202,-1,-1,01,2,02,02,02,01,02,2,22,05,05,01,4,2,06,02,04,01,01,03,01,202211,1,1023,3462.915236,0,9095.10775535845,33,02,01,01,01,02,01,05,02
9000149292,03,1,03,01,4,01,01,01,01,-9,-9,-9,-9,-9,-9,02,2,0,02,202211,202211,2,01,202211,02,01,168.4469202,-1,-1,01,2,02,02,02,01,02,2,22,05,05,01,4,2,06,02,04,01,01,03,01,202211,1,1023,3164.6694691,0,8665.65206240732,10,02,-1,-1,01,02,02,-1,02
9000149292,04,1,03,01,4,01,01,01,01,-9,-9,-9,-9,-9,-9,02,2,0,02,202211,202211,2,01,202211,02,01,168.4469202,-1,-1,01,2,02,02,02,01,02,2,22,05,05,01,4,2,06,02,04,01,01,03,01,202211,1,1023,3164.6694691,0,8665.65206240732,8,02,-1,-1,01,02,02,-1,02
9000149311,01,15,01,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,202211,-9,-9,202211,-9,-9,-9,-1,-1,-9,2,02,02,06,03,02,2,62,05,05,01,2,2,10,02,04,02,01,03,01,202211,0,1031,7913.4924472,12418.538951,0,80,01,02,01,01,02,01,03,01
9000149311,02,4,01,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,202211,202211,0,03,202211,-9,-9,-9,-1,-1,-9,2,02,02,06,03,02,2,62,05,05,01,2,2,10,02,04,02,01,03,01,202211,0,1031,7931.2980745,12839.784777,0,78,02,02,01,01,02,02,03,02
9000149320,01,0,01,01,3,01,01,-9,-9,-9,-9,-9,-9,-9,-9,04,0,0,02,-9,-9,-9,-9,-9,02,01,70.78275103,-1,-1,01,4,01,01,02,01,02,4,21,10,10,01,4,2,10,01,05,05,01,04,01,202211,0,1023,7750.4394846,12132.331672,0,67,02,02,01,01,02,01,04,02
9000149320,02,0,01,01,3,01,01,-9,-9,-9,-9,-9,-9,-9,-9,04,0,0,02,-9,-9,-9,-9,-9,02,01,70.78275103,-1,-1,01,4,01,01,02,01,02,4,21,10,10,01,4,2,10,01,05,05,01,04,01,202211,0,1023,8326.3229252,13041.685887,0,75,01,02,01,01,02,02,07,01
9000149320,03,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,01,01,02,01,02,4,21,10,10,01,4,2,10,01,05,05,01,04,01,202211,0,1023,5644.6721816,8988.6742493,0,41,01,02,01,01,02,02,03,01
9000149320,04,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,01,01,02,01,02,4,21,10,10,01,4,2,10,01,05,05,01,04,01,202211,0,1023,5657.3728861,9293.5765829,0,40,02,02,01,01,02,02,03,02
9000149323,01,2,01,01,1,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,202210,202210,0,03,202210,07,03,45.44370195,-1,-1,02,1,03,02,07,03,02,1,72,09,09,01,1,1,01,02,05,07,01,05,01,202211,1,1033,3814.4247516,0,10896.1199546292,30,01,01,01,01,02,01,08,01
9000149337,01,10,12,01,1,01,02,-9,-9,-9,-9,-9,-9,-9,-9,04,0,0,02,202209,202210,24,03,202210,02,01,35.54163401,-1,-1,02,2,01,01,02,01,02,2,21,11,11,97,2,1,02,01,05,02,01,04,01,202210,0,1023,5201.1246802,7889.3066784,0,56,-7,02,01,97,02,01,07,02
9000149337,02,5,01,01,1,02,01,-9,-9,-9,-9,-9,-9,-9,-9,04,0,0,02,202209,202210,13,03,202210,02,01,35.54163401,-1,-1,02,2,01,01,02,01,02,2,21,11,11,97,2,1,02,01,05,02,01,04,01,202210,0,1023,5201.1246802,7889.3066784,0,60,-7,02,01,97,02,01,07,02
9000149346,01,0,03,01,2,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,04,0,0,02,-9,-9,-9,-9,-9,07,03,32.96256499,-1,-1,02,2,02,02,07,03,02,1,72,02,02,01,2,1,10,02,04,05,01,03,01,202210,1,1033,7513.3382762,10858.668137,0,37,01,01,01,01,02,01,05,01
9000149346,02,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,02,02,07,03,02,1,72,02,02,01,2,1,10,02,04,05,01,03,01,202210,1,1033,5650.7972814,8554.929934,0,79,02,02,02,01,02,02,03,02
9000149354,01,0,14,01,2,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,01,1,0,02,-9,-9,-9,-9,-9,05,03,229.599388,-1,-1,01,2,01,01,02,01,02,2,21,11,11,01,4,2,06,01,05,01,01,04,01,202210,2,1023,24112.35885,0,115521.600280051,46,01,01,01,01,02,01,08,01
9000149354,02,0,01,01,4,01,01,01,01,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,01,01,115.3797987,-1,-1,01,2,01,01,02,01,02,2,21,11,11,01,4,2,06,01,05,01,01,04,01,202210,2,1023,24166.612478,0,103428.740450448,46,02,01,01,01,02,02,08,02
9000149354,03,0,01,01,4,01,01,01,01,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,01,01,115.3797987,-1,-1,01,2,01,01,02,01,02,2,21,11,11,01,4,2,06,01,05,01,01,04,01,202210,2,1023,27698.755194,0,161761.29229296,12,01,-1,-1,01,02,02,-1,01
9000149354,04,0,01,01,4,01,01,01,01,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,01,01,115.3797987,-1,-1,01,2,01,01,02,01,02,2,21,11,11,01,4,2,06,01,05,01,01,04,01,202210,2,1023,27761.078336,0,144828.038002749,13,02,-1,-1,01,02,02,-1,02
9000149396,01,1,03,01,1,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,01,0,0,02,202211,202211,1,03,202211,05,03,160.9046773,-1,-1,01,1,02,02,02,01,02,1,22,06,06,01,1,1,09,02,04,03,01,05,01,202211,1,1023,30679.097329,40034.320615,0,84,01,01,01,01,02,01,03,01
9000149420,01,9,-9,-9,-9,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-1,-1,-9,2,01,01,02,01,02,2,21,08,08,01,2,0,10,01,05,05,01,04,01,202211,1,1023,16434.926793,29023.765113,0,69,01,01,01,01,02,01,03,01
9000149420,02,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,01,01,02,01,02,2,21,08,08,01,2,0,10,01,05,05,01,04,01,202211,1,1023,12058.771986,17577.759119,0,74,02,02,01,01,02,02,05,02
9000162143,01,0,04,01,2,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,01,0,0,02,-9,-9,-9,-9,-9,02,01,1088.352986,-1,-1,01,1,03,02,04,02,02,1,42,04,04,02,1,1,01,02,04,05,01,05,01,202211,1,1027,25851.511786,35694.239456,0,32,02,01,01,02,02,01,06,02
9000162166,01,1,03,01,4,01,01,01,01,-9,-9,-9,-9,-9,-9,03,0,0,02,202210,202210,0,03,202210,03,02,93.69143757,-1,-1,01,2,01,02,03,02,02,2,32,06,06,01,4,2,04,02,04,05,01,05,01,202211,2,1025,7121.6759857,9238.3733205,0,34,02,01,01,01,02,01,07,02
9000162166,02,1,03,01,2,01,01,02,02,-9,-9,-9,-9,-9,-9,03,0,0,02,202210,202210,0,03,202210,03,02,93.69143757,-1,-1,01,2,01,02,03,02,02,2,32,06,06,01,4,2,04,02,04,05,01,05,01,202211,2,1025,7189.3714769,8870.3089274,0,38,01,01,01,01,02,01,04,01
9000162166,03,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,01,02,03,02,02,2,32,06,06,01,4,2,04,02,04,05,01,05,01,202211,2,1025,6956.0015862,7782.3544019,0,7,01,-1,-1,01,02,02,-1,01
9000162166,04,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,01,02,03,02,02,2,32,06,06,01,4,2,04,02,04,05,01,05,01,202211,2,1025,6971.6528264,8046.3374936,0,5,02,-1,-1,01,02,02,-1,02
9000162175,01,0,03,01,4,01,01,-9,-9,-9,-9,-9,-9,-9,-9,04,0,0,02,-9,-9,-9,-9,-9,03,02,94.0440346,-1,-1,01,2,02,02,03,02,02,2,33,06,06,01,2,2,10,03,03,04,04,06,02,202211,1,1025,3506.3151301,6395.1644453,0,67,02,01,01,01,02,01,04,02
9000162175,02,3,03,01,6,02,01,-9,-9,-9,-9,-9,-9,-9,-9,04,0,0,02,202211,202211,0,03,202211,03,02,31.06139522,-1,-1,02,2,02,02,03,02,02,2,33,06,06,01,2,2,10,03,03,04,04,06,02,202211,1,1025,4844.2284854,6707.8888461,0,70,01,02,01,01,02,01,05,01
9000162192,01,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,01,01,09,04,01,4,91,06,06,01,5,6,06,01,05,04,01,04,01,202211,3,1037,22443.152904,28277.741681,0,49,02,01,01,01,01,01,04,02
9000162192,02,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,01,01,09,04,01,4,91,06,06,01,5,6,06,01,05,04,01,04,01,202211,3,1037,22392.768413,27350.009569,0,40,01,01,01,01,01,01,04,01
